gemeindeteilschluessel;gemeindename;gemeindeteilname;strassenname;strassenschluessel
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Schillerstraße;1307115600611
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Schleswiger Straße;1307115601304
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Schulstraße;1307115600413
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Schützenstraße;1307115600414
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Schwarzer Weg;1307115600321
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Siedlungsweg;1307115600317
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Siegfried-Marcus-Straße;1307115601817
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Specker Straße;1307115600108
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Springer Straße;1307115601303
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Stauffenbergplatz;1307115601306
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Strandpromenade;1307115601866
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Strandstraße;1307115600415
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Strelitzer Straße;1307115600309
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Teterower Straße;1307115600904
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Thomas-Mann-Straße;1307115600905
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Unterwallstraße;1307115600214
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Villenpark am Tiefwarensee;1307115600721
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Vogelsang;1307115600310
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Walther-Rathenau-Straße;1307115600612
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Warendorfer Straße;1307115601818
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Warenshöfer Weg;1307115600906
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Weinbergstraße;1307115600716
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Werdersiedlung;1307115600314
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Werderweg;1307115600312
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Wieseneck;1307115600720
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Wiesenstraße;1307115600717
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Windmühlenweg;1307115600313
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Witzlebenstraße;1307115601009
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Zu den Kirchentannen;1307115601706
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Zu den Stadtwerken;1307115601878
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Zum Amtsbrink;1307115601873
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Zum Kiebitzberg;1307115601819
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Zum Pfennigsberg;1307115601705
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Zur Steinmole;1307115601821
13071156 5255;Waren (Müritz), Stadt;Waren (Müritz);Zur Stillen Bucht;1307115601876
13071156 5256;Waren (Müritz), Stadt;Warenshof;Adlerstraße;1307115601504
13071156 5256;Waren (Müritz), Stadt;Warenshof;Am Gutshaus;1307115601514
13071156 5256;Waren (Müritz), Stadt;Warenshof;Am Rothengrund;1307115601880
13071156 5256;Waren (Müritz), Stadt;Warenshof;Amselweg;1307115601505
13071156 5256;Waren (Müritz), Stadt;Warenshof;Bussardstraße;1307115601506
13071156 5256;Waren (Müritz), Stadt;Warenshof;Dorfstraße;1307115601501
13071156 5256;Waren (Müritz), Stadt;Warenshof;Elsterweg;1307115601510
13071156 5256;Waren (Müritz), Stadt;Warenshof;Eulenstraße;1307115601507
13071156 5256;Waren (Müritz), Stadt;Warenshof;Fasanenweg;1307115601511
13071156 5256;Waren (Müritz), Stadt;Warenshof;Kranichstraße;1307115601508
13071156 5256;Waren (Müritz), Stadt;Warenshof;Lerchenweg;1307115601877
13071156 5256;Waren (Müritz), Stadt;Warenshof;Möwenweg;1307115601512
13071156 5256;Waren (Müritz), Stadt;Warenshof;Platz des Friedens;1307115601513
13071156 5256;Waren (Müritz), Stadt;Warenshof;Reiherstraße;1307115601509
13071156 5256;Waren (Müritz), Stadt;Warenshof;Schwenziner Str.;1307115601502
13071156 5256;Waren (Müritz), Stadt;Warenshof;Schwenziner Straße;1307115601502
13071156 5256;Waren (Müritz), Stadt;Warenshof;Teterower Chaussee;1307115601503
13071156 5256;Waren (Müritz), Stadt;Warenshof;Warendorfer Straße;1307115601818
13071156 5256;Waren (Müritz), Stadt;Warenshof;Zum Mevenbruch;1307115601889
13071156 5692;Waren (Müritz), Stadt;Eldenholz;Am Hasenkamp;1307115601850
13071156 5692;Waren (Müritz), Stadt;Eldenholz;Eldenholz;1307115601302
13071157 0466;Warrenzin;Beestland;Beestland;1307115700301
13071157 5075;Warrenzin;Upost;Upost;1307115700401
13071157 5273;Warrenzin;Warrenzin;Dorfstraße;1307115700101
13071157 5490;Warrenzin;Wolkow;Wolkow;1307115700201
13071158 2653;Werder;Kölln;Dorfstraße;1307115800301
13071158 5349;Werder;Werder;Blumenweg;1307115800101
13071158 5349;Werder;Werder;Feldweg;1307115800102
13071158 5349;Werder;Werder;Lindenstraße;1307115800103
13071158 5349;Werder;Werder;Plantagenweg;1307115800104
13071158 5349;Werder;Werder;Siedlerweg;1307115800105
13071158 5349;Werder;Werder;Straße der DSF;1307115800106
13071158 5349;Werder;Werder;Wodarger Straße;1307115800107
13071158 5453;Werder;Wodarg;Wodarg;1307115800201
13071159 0019;Wesenberg, Stadt;Ahrensberg;Alte Havel;1307115900832
13071159 0019;Wesenberg, Stadt;Ahrensberg;Am Drewensee;1307115900831
13071159 0019;Wesenberg, Stadt;Ahrensberg;Galgenbruch;1307115900829
13071159 0019;Wesenberg, Stadt;Ahrensberg;Gutshof;1307115900836
13071159 0019;Wesenberg, Stadt;Ahrensberg;Weinbergstraße;1307115900827
13071159 0019;Wesenberg, Stadt;Ahrensberg;Wildhof;1307115900830
13071159 0486;Wesenberg, Stadt;Below;Belower Straße;1307115900828
13071159 0486;Wesenberg, Stadt;Below;Below Teerofen;1307115900602
13071159 0486;Wesenberg, Stadt;Below;Weidenweg;1307115900603
13071159 1898;Wesenberg, Stadt;Hartenland;Hartenland;1307115900802
13071159 2534;Wesenberg, Stadt;Klein Quassow;Bungalowsiedlung Klein Quassow;1307115900605
13071159 2534;Wesenberg, Stadt;Klein Quassow;Klein Quassow;1307115900406
13071159 2534;Wesenberg, Stadt;Klein Quassow;Waldweg;1307115900834
13071159 3846;Wesenberg, Stadt;Pelzkuhl;Pelzkuhl;1307115900812
13071159 4800;Wesenberg, Stadt;Strasen;Alte Försterei;1307115900833
13071159 4800;Wesenberg, Stadt;Strasen;Am Ellbogensee;1307115900816
13071159 4800;Wesenberg, Stadt;Strasen;Am Kirchberg;1307115900820
13071159 4800;Wesenberg, Stadt;Strasen;Am Pälitzblick;1307115900826
13071159 4800;Wesenberg, Stadt;Strasen;Camp am Ellbogensee;1307115900847
13071159 4800;Wesenberg, Stadt;Strasen;Eichenweg;1307115900822
13071159 4800;Wesenberg, Stadt;Strasen;Fürstenberger Weg;1307115900817
13071159 4800;Wesenberg, Stadt;Strasen;Havelweg;1307115900824
13071159 4800;Wesenberg, Stadt;Strasen;Lindenhof;1307115900808
13071159 4800;Wesenberg, Stadt;Strasen;Pelzkuhler Straße;1307115900823
13071159 4800;Wesenberg, Stadt;Strasen;Prieperter Landstraße;1307115900818
13071159 4800;Wesenberg, Stadt;Strasen;Schleusengasse;1307115900821
13071159 4800;Wesenberg, Stadt;Strasen;Steinstraße;1307115900819
13071159 4800;Wesenberg, Stadt;Strasen;Zur Flake;1307115900825
13071159 5363;Wesenberg, Stadt;Wesenberg;Ahrensberger Weg;1307115900201
13071159 5363;Wesenberg, Stadt;Wesenberg;Am Bahnhof;1307115900401
13071159 5363;Wesenberg, Stadt;Wesenberg;Am Borgwall;1307115900838
13071159 5363;Wesenberg, Stadt;Wesenberg;Am Hang;1307115900704
13071159 5363;Wesenberg, Stadt;Wesenberg;Am Hoben;1307115900705
13071159 5363;Wesenberg, Stadt;Wesenberg;Am Hölkowschen Berg;1307115900839
13071159 5363;Wesenberg, Stadt;Wesenberg;Am Jungfernstieg;1307115900415
13071159 5363;Wesenberg, Stadt;Wesenberg;Am Labus;1307115900501
13071159 5363;Wesenberg, Stadt;Wesenberg;Am Pump;1307115900706
13071159 5363;Wesenberg, Stadt;Wesenberg;Am Weißen See;1307115900502
13071159 5363;Wesenberg, Stadt;Wesenberg;Am Zühlensee;1307115900841
13071159 5363;Wesenberg, Stadt;Wesenberg;Bahnhofstraße;1307115900301
13071159 5363;Wesenberg, Stadt;Wesenberg;Bresebrink;1307115900202
13071159 5363;Wesenberg, Stadt;Wesenberg;Burg;1307115900101
13071159 5363;Wesenberg, Stadt;Wesenberg;Burggasse;1307115900102
13071159 5363;Wesenberg, Stadt;Wesenberg;Burgwallgang;1307115900320
13071159 5363;Wesenberg, Stadt;Wesenberg;Burgweg;1307115900103
13071159 5363;Wesenberg, Stadt;Wesenberg;Drosedower Weg;1307115900303
13071159 5363;Wesenberg, Stadt;Wesenberg;Fischereihof;1307115900104
13071159 5363;Wesenberg, Stadt;Wesenberg;Fischersteig;1307115900304
13071159 5363;Wesenberg, Stadt;Wesenberg;Grabenstraße;1307115900403
13071159 5363;Wesenberg, Stadt;Wesenberg;Havelmühle;1307115900203
13071159 5363;Wesenberg, Stadt;Wesenberg;Hohe Straße;1307115900204
13071159 5363;Wesenberg, Stadt;Wesenberg;Holländer Baracken;1307115900404
13071159 5363;Wesenberg, Stadt;Wesenberg;In den Wällen;1307115900405
13071159 5363;Wesenberg, Stadt;Wesenberg;Jägergraben;1307115900305
13071159 5363;Wesenberg, Stadt;Wesenberg;Johannesruh;1307115900306
13071159 5363;Wesenberg, Stadt;Wesenberg;Kreuzstraße;1307115900205
13071159 5363;Wesenberg, Stadt;Wesenberg;Lindenstraße;1307115900408
13071159 5363;Wesenberg, Stadt;Wesenberg;Markt;1307115900107
13071159 5363;Wesenberg, Stadt;Wesenberg;Mirower Chaussee;1307115900308
13071159 5363;Wesenberg, Stadt;Wesenberg;Mittelstraße;1307115900108
13071159 5363;Wesenberg, Stadt;Wesenberg;Neustrelitzer Chaussee;1307115900110
13071159 5363;Wesenberg, Stadt;Wesenberg;Quassower Weg;1307115900410
13071159 5363;Wesenberg, Stadt;Wesenberg;Ringstraße;1307115900210
13071159 5363;Wesenberg, Stadt;Wesenberg;Sandhof;1307115900311
13071159 5363;Wesenberg, Stadt;Wesenberg;Schleuse;1307115900212
13071159 5363;Wesenberg, Stadt;Wesenberg;Seestraße;1307115900111
13071159 5363;Wesenberg, Stadt;Wesenberg;Siedlung;1307115900411
13071159 5363;Wesenberg, Stadt;Wesenberg;Straße des Friedens;1307115900312
13071159 5363;Wesenberg, Stadt;Wesenberg;Tanneneck;1307115900213
13071159 5363;Wesenberg, Stadt;Wesenberg;Tiergartenstraße;1307115900313
13071159 5363;Wesenberg, Stadt;Wesenberg;Vor dem Mühlentor;1307115900109
13071159 5363;Wesenberg, Stadt;Wesenberg;Vor dem Wendischen Tor;1307115900314
13071159 5363;Wesenberg, Stadt;Wesenberg;Wilhelmshöh;1307115900315
13071159 5363;Wesenberg, Stadt;Wesenberg;Woblitzweg;1307115900713
13071159 5363;Wesenberg, Stadt;Wesenberg;Wustrower Chaussee;1307115900316
13071159 5363;Wesenberg, Stadt;Wesenberg;Zwenzower Weg;1307115900317
13071159 5654;Wesenberg, Stadt;Zirtow;Alter Bahnhof Zirtow;1307109900866
13071159 5654;Wesenberg, Stadt;Zirtow;Dorfstraße;1307115900703
13071159 5654;Wesenberg, Stadt;Zirtow;Siedenheide;1307115900702
13071160 1296;Wildberg;Fouquettin;Fouquettin;1307116000101
13071160 5395;Wildberg;Wildberg;Alte Försterei;1307116000108
13071160 5395;Wildberg;Wildberg;Ausbau;1307116000107
13071160 5395;Wildberg;Wildberg;Friedenstraße;1307116000105
13071160 5395;Wildberg;Wildberg;Hauptstr.;1307116000102
13071160 5395;Wildberg;Wildberg;Hauptstraße;1307116000102
13071160 5395;Wildberg;Wildberg;Schäferdamm;1307116000103
13071160 5395;Wildberg;Wildberg;Seestraße;1307116000104
13071160 5395;Wildberg;Wildberg;Straße zum Reitplatz;1307116000106
13071160 5436;Wildberg;Wischershausen;Wischershausen;1307116000201
13071160 5491;Wildberg;Wolkow;Am Mühlenbach;1307116000204
13071160 5491;Wildberg;Wolkow;Am Teich;1307116000203
13071160 5491;Wildberg;Wolkow;Dorfstraße;1307116000202
13071161 5462;Woggersin;Woggersin;Alte Gärtnerei;1307116100103
13071161 5462;Woggersin;Woggersin;Alter Gutshof;1307116100104
13071161 5462;Woggersin;Woggersin;Am Kirchplatz;1307116100105
13071161 5462;Woggersin;Woggersin;Am Pool;1307116100106
13071161 5462;Woggersin;Woggersin;Am Solarpark;1307116100113
13071161 5462;Woggersin;Woggersin;Am Speicher;1307116100107
13071161 5462;Woggersin;Woggersin;An der Wasch;1307116100108
13071161 5462;Woggersin;Woggersin;Buchenweg;1307116100109
13071161 5462;Woggersin;Woggersin;Dorfstraße;1307116100101
13071161 5462;Woggersin;Woggersin;Ellernbruch;1307116100110
13071161 5462;Woggersin;Woggersin;Hofstraße;1307116100102
13071161 5462;Woggersin;Woggersin;Parkstraße;1307116100111
13071161 5462;Woggersin;Woggersin;Schloßstraße;1307116100112
13071162 0847;Wokuhl-Dabelow;Carolinenhof;Carolinenhof;1307116200611
13071162 0878;Wokuhl-Dabelow;Comthurey;Am Großen Gadowsee;1307116200303
13071162 0878;Wokuhl-Dabelow;Comthurey;Brückentin;1307116200607
13071162 0878;Wokuhl-Dabelow;Comthurey;Comthurey;1307116200612
13071162 0893;Wokuhl-Dabelow;Dabelow;Alt Thymer Straße;1307116200617
13071162 0893;Wokuhl-Dabelow;Dabelow;Am Brink;1307116200619
13071162 0893;Wokuhl-Dabelow;Dabelow;An der Mühle;1307116200620
13071162 0893;Wokuhl-Dabelow;Dabelow;Bungalowsiedlung An der Mühle;1307116200608
13071162 0893;Wokuhl-Dabelow;Dabelow;Dabelower Straße;1307116200615
13071162 0893;Wokuhl-Dabelow;Dabelow;Eschenweg;1307116200616
13071162 0893;Wokuhl-Dabelow;Dabelow;Fischerweg;1307116200618
13071162 1612;Wokuhl-Dabelow;Grammertin;Bungalowsiedlung Am Lutow-See;1307116200202
13071162 1612;Wokuhl-Dabelow;Grammertin;Grammertin;1307116200201
13071162 1974;Wokuhl-Dabelow;Herzwolde;Bungalowsiedlung 1;1307116200606
13071162 1974;Wokuhl-Dabelow;Herzwolde;Bungalowsiedlung 2;1307116200622
13071162 1974;Wokuhl-Dabelow;Herzwolde;Herzwolde Oberdorf;1307116200301
13071162 1974;Wokuhl-Dabelow;Herzwolde;Herzwolde Unterdorf;1307116200302
13071162 3572;Wokuhl-Dabelow;Neubrück;Forsthaus;1307116200401
13071162 3572;Wokuhl-Dabelow;Neubrück;Neubrück;1307116200402
13071162 5470;Wokuhl-Dabelow;Wokuhl;Dorfstraße;1307116200605
13071162 5470;Wokuhl-Dabelow;Wokuhl;Gnewitzer Straße;1307116200604
13071162 5470;Wokuhl-Dabelow;Wokuhl;Kastanienhof;1307116200621
13071162 5470;Wokuhl-Dabelow;Wokuhl;Lychener Straße;1307116200603
13071162 5470;Wokuhl-Dabelow;Wokuhl;Seeweg;1307116200601
13071162 5470;Wokuhl-Dabelow;Wokuhl;Zum Stern;1307116200602
13071162 5540;Wokuhl-Dabelow;Wutschendorf;Bungalowsiedlung Wutschendorf;1307116200503
13071162 5540;Wokuhl-Dabelow;Wutschendorf;Wutschendorf;1307116200501
13071163 2224;Wolde;Japzow;Japzow;1307116300301
13071163 3144;Wolde;Marienhof;Marienhof;1307116300102
13071163 4122;Wolde;Reinberg;Am Sportplatz;1307116300403
13071163 4122;Wolde;Reinberg;Am Teich;1307116300404
13071163 4122;Wolde;Reinberg;Dorfstraße;1307116300401
13071163 4473;Wolde;Schmiedenfelde;Schmiedenfelde;1307116300402
13071163 5472;Wolde;Wolde;Am Bach;1307116300101
13071163 5472;Wolde;Wolde;Gutshof;1307116300106
13071163 5472;Wolde;Wolde;Kastanienallee;1307116300103
13071163 5472;Wolde;Wolde;Stavenhagener Straße;1307116300105
13071163 5472;Wolde;Wolde;Waldweg;1307116300104
13071163 5687;Wolde;Zwiedorf;Friedrichshof;1307116300202
13071163 5687;Wolde;Zwiedorf;Zwiedorf;1307116300201
13071164 0677;Woldegk, Stadt;Bredenfelde;Alte Försterei;1307116400395
13071164 0677;Woldegk, Stadt;Bredenfelde;Am Presterpohl;1307116400396
13071164 0677;Woldegk, Stadt;Bredenfelde;Am Speicher;1307116400381
13071164 0677;Woldegk, Stadt;Bredenfelde;Am Wanderweg;1307116400380
13071164 0677;Woldegk, Stadt;Bredenfelde;Balliner Straße;1307116400379
13071164 0677;Woldegk, Stadt;Bredenfelde;Krumbecker Str.;1307116400348
13071164 0677;Woldegk, Stadt;Bredenfelde;Krumbecker Straße;1307116400348
13071164 0677;Woldegk, Stadt;Bredenfelde;Neuhauser Weg;1307116400397
13071164 0677;Woldegk, Stadt;Bredenfelde;Strelitzer Straße;1307116400332
13071164 0677;Woldegk, Stadt;Bredenfelde;Wassermühle;1307116400394
13071164 0831;Woldegk, Stadt;Canzow;Am Wendeplatz;1307116400350
13071164 0831;Woldegk, Stadt;Canzow;Canzow;1307116400325
13071164 0831;Woldegk, Stadt;Canzow;Mühlenblick;1307116400353
13071164 0831;Woldegk, Stadt;Canzow;Mühlengrundstraße;1307116400356
13071164 0831;Woldegk, Stadt;Canzow;Neubrandenburger Chaussee;1307116400206
13071164 0831;Woldegk, Stadt;Canzow;Wiesengrund;1307116400349
13071164 0841;Woldegk, Stadt;Carlslust;Carlslust;1307109800101
13071164 0841;Woldegk, Stadt;Carlslust;Carlslust;1307116400501
13071164 1444;Woldegk, Stadt;Georginenau;Georginenau;1307116400385
13071164 1529;Woldegk, Stadt;Göhren;Am Park;1307116400390
13071164 1529;Woldegk, Stadt;Göhren;Fürstenwerder Chaussee;1307116400389
13071164 1529;Woldegk, Stadt;Göhren;Göhren;1307116400387
13071164 1529;Woldegk, Stadt;Göhren;Unterdorf;1307116400391
13071164 1529;Woldegk, Stadt;Göhren;Zum Kornowsee;1307116400388
13071164 1631;Woldegk, Stadt;Grauenhagen;Hinrichshagener Damm;1307116400378
13071164 1631;Woldegk, Stadt;Grauenhagen;Mastenweg;1307116400375
13071164 1631;Woldegk, Stadt;Grauenhagen;Neugartener Straße;1307116400374
13071164 1631;Woldegk, Stadt;Grauenhagen;Vogelsang;1307116400336
13071164 1631;Woldegk, Stadt;Grauenhagen;Wrechener Weg;1307116400377
13071164 1631;Woldegk, Stadt;Grauenhagen;Zum Anger;1307116400373
13071164 1687;Woldegk, Stadt;Groß Daberkow;Alte Landstr.;1307109800210
13071164 1687;Woldegk, Stadt;Groß Daberkow;Alte Landstraße;1307116400801
13071164 1687;Woldegk, Stadt;Groß Daberkow;Birkenhain;1307109800211
13071164 1687;Woldegk, Stadt;Groß Daberkow;Birkenhain;1307116400802
13071164 1687;Woldegk, Stadt;Groß Daberkow;Jägerberg;1307109800212
13071164 1687;Woldegk, Stadt;Groß Daberkow;Jägerberg;1307116400803
13071164 1687;Woldegk, Stadt;Groß Daberkow;Zum Bahndamm;1307109800213
13071164 1687;Woldegk, Stadt;Groß Daberkow;Zum Bahndamm;1307116400804
13071164 1687;Woldegk, Stadt;Groß Daberkow;Zum Pastorhaus;1307109800214
13071164 1687;Woldegk, Stadt;Groß Daberkow;Zum Pastorhaus;1307116400805
13071164 1957;Woldegk, Stadt;Helpt;Helpt;1307116400409
13071164 1979;Woldegk, Stadt;Hildebrandshagen;Hildebrandshagen;1307116400326
13071164 1990;Woldegk, Stadt;Hinrichshagen;Am Burggraben;1307116400361
13071164 1990;Woldegk, Stadt;Hinrichshagen;Bahnhof;1307116400407
13071164 1990;Woldegk, Stadt;Hinrichshagen;Forsthof;1307116400364
13071164 1990;Woldegk, Stadt;Hinrichshagen;Grauenhagener Damm;1307116400358
13071164 1990;Woldegk, Stadt;Hinrichshagen;Kastanienberg;1307116400363
13071164 1990;Woldegk, Stadt;Hinrichshagen;Kirchgasse;1307116400359
13071164 1990;Woldegk, Stadt;Hinrichshagen;Oltschlotter Damm;1307116400362
13071164 1990;Woldegk, Stadt;Hinrichshagen;Woldegker Chaussee;1307116400357
13071164 1990;Woldegk, Stadt;Hinrichshagen;Zum Katzengrund;1307116400408
13071164 1990;Woldegk, Stadt;Hinrichshagen;Zum Kiefernholz;1307116400360
13071164 2136;Woldegk, Stadt;Hornshagen;Hornshagen;1307109800201
13071164 2136;Woldegk, Stadt;Hornshagen;Hornshagen;1307116400601
13071164 3233;Woldegk, Stadt;Mildenitz;Hauptstr.;1307109800202
13071164 3233;Woldegk, Stadt;Mildenitz;Hauptstraße;1307116400701
13071164 3233;Woldegk, Stadt;Mildenitz;Karrenweg;1307109800207
13071164 3233;Woldegk, Stadt;Mildenitz;Karrenweg;1307116400704
13071164 3233;Woldegk, Stadt;Mildenitz;Pfarrhof;1307116400120
13071164 3233;Woldegk, Stadt;Mildenitz;Scharnhorst;1307116400706
13071164 3233;Woldegk, Stadt;Mildenitz;Schloßstr.;1307109800205
13071164 3233;Woldegk, Stadt;Mildenitz;Schloßstraße;1307116400702
13071164 3233;Woldegk, Stadt;Mildenitz;Wilhelmshof;1307116400127
13071164 3233;Woldegk, Stadt;Mildenitz;Wolfshagener Weg;1307109800206
13071164 3233;Woldegk, Stadt;Mildenitz;Wolfshagener Weg;1307116400703
13071164 3740;Woldegk, Stadt;Oertzenhof;Oertzenhof;1307116400411
13071164 3753;Woldegk, Stadt;Oltschlott;Feldlerchenweg;1307116400366
13071164 3753;Woldegk, Stadt;Oltschlott;Goldammerweg;1307116400365
13071164 3814;Woldegk, Stadt;Pasenow;Pasenow;1307116400412
13071164 3866;Woldegk, Stadt;Petersdorf;Petersdorf;1307111600102
13071164 3866;Woldegk, Stadt;Petersdorf;Petersdorf;1307116400901
13071164 4114;Woldegk, Stadt;Rehberg;Ahornweg;1307116400370
13071164 4114;Woldegk, Stadt;Rehberg;An der B 198;1307116400369
13071164 4114;Woldegk, Stadt;Rehberg;Birkenweg;1307116400372
13071164 4114;Woldegk, Stadt;Rehberg;Kastanienweg;1307116400347
13071164 4114;Woldegk, Stadt;Rehberg;Rehberg;1307116400345
13071164 4114;Woldegk, Stadt;Rehberg;Rotdornweg;1307116400368
13071164 4114;Woldegk, Stadt;Rehberg;Tannenweg;1307116400371
13071164 4114;Woldegk, Stadt;Rehberg;Vorheider Weg;1307116400392
13071164 5176;Woldegk, Stadt;Vorheide;Lindenweg;1307116400367
